group	dataset	ID	Name	Source	pValue	FDR_BH	FDR_BY	Bonferroni	Genes_from_Input	Genes_in_Annotation	include
active_up	Mouse Phenotype	MP:0000221	decreased leukocyte cell number	NA	3.30E-46	1.53E-43	1.46E-42	2.60E-42	380	1309	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e11.5 F ReproVasc Flk 1000	dev gonad e11.5 F ReproVasc Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	1.49E-99	1.15E-96	1.03E-95	6.87E-96	326	817	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e11.5 M ReproVasc Flk k4 1000	dev gonad e11.5 M ReproVasc Flk k-means-cluster#4 top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	4.97E-88	1.91E-85	1.72E-84	2.29E-84	238	514	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e11.5 M ReproVasc Flk 1000	dev gonad e11.5 M ReproVasc Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	7.90E-83	1.89E-80	1.70E-79	3.64E-79	298	795	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e12.5 F gudmap devVasOvary Flk 1000	dev gonad e12.5 F DevVasOvary Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	1.26E-93	5.81E-91	5.24E-90	5.81E-90	318	817	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e12.5 M gudmap devVasTestis Flk 1000	dev gonad e12.5 M DevVasTestis Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	4.41E-93	1.84E-90	1.66E-89	2.03E-89	324	847	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e13.5 F gudmap devVascOvary Flk k3 1000	dev gonad e13.5 F DevVascOvary Flk k-means-cluster#3 top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	1.31E-84	4.01E-82	3.62E-81	6.02E-81	248	570	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e13.5 F gudmap devVascOvary Flk 1000	dev gonad e13.5 F DevVascOvary Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	6.58E-98	3.37E-95	3.03E-94	3.03E-94	327	831	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e13.5 M gudmap devVasTestis Flk k3 1000	dev gonad e13.5 M DevVasTestis Flk k-means-cluster#3 top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	6.21E-82	1.36E-79	1.23E-78	2.86E-78	233	523	FALSE
active_up	Coexpression Atlas	gudmap dev gonad e13.5 M gudmap devVasTestis Flk 1000	dev gonad e13.5 M DevVasTestis Flk top-relative-expression-ranked 1000	Gudmap Mouse ST 1.0	1.15E-80	2.20E-78	1.98E-77	5.28E-77	306	846	FALSE
active_up	Coexpression Atlas	gudmap developingKidney e15.5 Endothelial cells 1000	DevelopingKidney e15.5 Endothelial cells emap-29965 top-relative-expression-ranked 1000	Gudmap Mouse MOE430.2	4.32E-135	9.95E-132	8.96E-131	1.99E-131	356	761	FALSE
active_up	Coexpression Atlas	gudmap developingKidney e15.5 Endothelial cells 500	DevelopingKidney e15.5 Endothelial cells emap-29965 top-relative-expression-ranked 500	Gudmap Mouse MOE430.2	1.30E-110	1.99E-107	1.79E-106	5.96E-107	225	384	FALSE
active_up	Coexpression Atlas	DevelopingKidney e15.5 Endothelial cells emap-29977 k5 1000	DevelopingKidney e15.5 Endothelial cells emap-29977 k-means-cluster#5 top-relative-expression-ranked 1000	Gudmap Mouse MOE430.2	1.35E-103	1.24E-100	1.12E-99	6.21E-100	232	430	FALSE
active_up	Coexpression Atlas	DevelopingKidney e15.5 Endothelial cells emap-29977 1000	DevelopingKidney e15.5 Endothelial cells emap-29977 top-relative-expression-ranked 1000	Gudmap Mouse MOE430.2	2.72E-135	9.95E-132	8.96E-131	1.25E-131	357	764	FALSE
active_up	Coexpression Atlas	DevelopingKidney e15.5 Endothelial cells emap-29977 500	DevelopingKidney e15.5 Endothelial cells emap-29977 top-relative-expression-ranked 500	Gudmap Mouse MOE430.2	2.19E-106	2.52E-103	2.27E-102	1.01E-102	221	384	FALSE
active_up	5	ctd:D004237	Diuron	CTD	1.60E-55	1.46E-51	1.65E-50	7.31E-51	409	1736	FALSE
active_up	4	21308776	DLK1 is a novel regulator of bone mass that mediates estrogen deficiency-induced bone loss in mice.	Pubmed	2.56E-44	2.25E-39	3.00E-38	9.00E-39	73	145	FALSE
active_up	GO: Cellular Component	GO:0005788	endoplasmic reticulum lumen	NA	2.58E-13	2.53E-11	1.94E-10	3.04E-10	88	336	FALSE
active_up	1	chr19p13	Ensembl 110 genes in cytogenetic band chr19p13	MSigDB C1	1.46E-11	1.77E-08	1.36E-07	1.77E-08	91	785	FALSE
active_up	3	chr19q13	Ensembl 110 genes in cytogenetic band chr19q13	MSigDB C1	3.61E-07	1.26E-04	9.70E-04	4.38E-04	107	1190	FALSE
active_up	2	chr1q23	Ensembl 110 genes in cytogenetic band chr1q23	MSigDB C1	8.91E-08	5.41E-05	4.15E-04	1.08E-04	34	226	FALSE
active_up	GO: Molecular Functio	GO:0008047	enzyme activator activity	NA	1.64E-08	1.92E-06	1.60E-05	3.84E-05	137	697	FALSE
active_up	GO: Molecular Functio	GO:0030234	enzyme regulator activity	NA	5.26E-11	9.45E-09	7.88E-08	1.23E-07	260	1438	FALSE
active_up	GO: Cellular Component	GO:0030312	external encapsulating structure	NA	8.52E-40	5.02E-37	3.84E-36	1.00E-36	204	667	FALSE
active_up	GO: Cellular Component	GO:0009897	external side of plasma membrane	NA	7.27E-35	1.71E-32	1.31E-31	8.56E-32	177	576	FALSE
active_up	GO: Cellular Component	GO:0031012	extracellular matrix	NA	1.82E-39	7.16E-37	5.47E-36	2.15E-36	203	665	FALSE
active_up	2	24006456	Extracellular matrix secretion by cardiac fibroblasts: role of microRNA-29b and microRNA-30c.	Pubmed	6.11E-51	1.07E-45	1.43E-44	2.15E-45	102	248	FALSE
active_up	GO: Molecular Functio	GO:0005201	extracellular matrix structural constituent	NA	1.07E-23	8.29E-21	6.91E-20	2.49E-20	78	189	FALSE
active_up	GO: Molecular Functio	GO:0030020	extracellular matrix structural constituent conferring tensile strength	NA	4.08E-15	1.59E-12	1.32E-11	9.52E-12	27	42	FALSE
active_up	Coexpression Atlas	facebase RNAseq e14.5 palate poster oral Tgfbr2 WT 2500	facebase RNAseq e14.5 palate poster oral Tgfbr2 WT 2500	Gudmap RNAseq	2.54E-87	9.00E-85	8.11E-84	1.17E-83	451	1519	FALSE
active_up	4	M39166	GAO LARGE INTESTINE ADULT CI MESENCHYMAL CELLS	C8: Cell Type Signature	1.68E-172	4.49E-169	4.42E-168	1.80E-168	252	361	FALSE
active_up	3	M39167	GAO LARGE INTESTINE ADULT CJ IMMUNE CELLS	C8: Cell Type Signature	6.21E-173	2.21E-169	2.18E-168	6.63E-169	298	505	FALSE
active_up	5	MODULE 46	Genes in the cancer module 46.	C4:CM: Cancer Modules	1.02E-41	1.89E-39	1.40E-38	9.43E-39	175	394	FALSE
active_up	2	GGGAGGRR V$MAZ Q6	GGGAGGRR V$MAZ Q6	TFBS	1.17E-32	6.42E-30	4.86E-29	1.28E-29	321	1836	FALSE
active_up	GO: Molecular Functio	GO:0005539	glycosaminoglycan binding	NA	2.20E-17	1.28E-14	1.07E-13	5.14E-14	86	270	FALSE
active_up	GO: Molecular Functio	GO:0019838	growth factor binding	NA	7.45E-10	1.09E-07	9.06E-07	1.74E-06	49	160	FALSE
active_up	GO: Molecular Functio	GO:0005096	GTPase activator activity	NA	4.10E-08	4.16E-06	3.47E-05	9.56E-05	69	289	FALSE
active_up	GO: Molecular Functio	GO:0030695	GTPase regulator activity	NA	2.36E-13	6.88E-11	5.73E-10	5.50E-10	122	510	FALSE
active_up	Coexpression Atlas	gudmap RNAseq e15.5 Podocytes 2500	gudmap RNAseq e15.5 Podocytes 2500	Gudmap RNAseq	1.26E-83	3.62E-81	3.26E-80	5.79E-80	506	1860	FALSE
active_up	GO: Molecular Functio	GO:0008201	heparin binding	NA	1.24E-11	2.63E-09	2.19E-08	2.89E-08	60	197	FALSE
active_up	3	hsa-miR-1275:mirSVR lowEffct	hsa-miR-1275:mirSVR nonconserved lowEffect-0.1-0.5	MicroRNA.org	9.09E-96	2.49E-92	2.38E-91	7.45E-92	308	1825	FALSE
active_up	2	hsa-miR-3151:mirSVR lowEffct	hsa-miR-3151:mirSVR nonconserved lowEffect-0.1-0.5	MicroRNA.org	1.41E-99	5.79E-96	5.55E-95	1.16E-95	315	1842	FALSE
active_up	4	hsa-miR-3184:mirSVR lowEffct	hsa-miR-3184:mirSVR nonconserved lowEffect-0.1-0.5	MicroRNA.org	4.59E-93	9.42E-90	9.03E-89	3.77E-89	309	1880	FALSE
active_up	1	hsa-miR-324-3p:mirSVR lowEffct	hsa-miR-324-3p:mirSVR nonconserved lowEffect-0.1-0.5	MicroRNA.org	1.19E-99	5.79E-96	5.55E-95	9.78E-96	321	1907	FALSE
active_up	5	hsa-miR-484:mirSVR lowEffct	hsa-miR-484:mirSVR nonconserved lowEffect-0.1-0.5	MicroRNA.org	7.83E-92	1.29E-88	1.23E-87	6.42E-88	303	1833	FALSE
active_up	5	20452482	Identification of fetal and maternal single nucleotide polymorphisms in candidate genes that predispose to spontaneous preterm labor with intact membranes.	Pubmed	5.61E-44	3.95E-39	5.27E-38	1.97E-38	82	186	FALSE
active_up	4	SM00409	IG	SMART	2.03E-29	2.58E-26	2.41E-25	1.29E-25	144	421	FALSE
active_up	5	IPR003599	Ig sub	InterPro	2.03E-29	2.58E-26	2.41E-25	1.29E-25	144	421	FALSE
active_up	3	IPR007110	Ig-like dom	InterPro	1.49E-29	2.58E-26	2.41E-25	9.48E-26	162	503	FALSE
active_up	2	IPR013783	Ig-like fold	InterPro	4.96E-34	1.58E-30	1.47E-29	3.16E-30	213	706	FALSE
active_up	1	MODULE 84	Immune (humoral) and inflammatory response.	C4:CM: Cancer Modules	1.92E-76	1.77E-73	1.31E-72	1.77E-73	268	546	FALSE
active_up	GO: Biological Process	GO:0002252	immune effector process	NA	1.36E-55	1.45E-52	1.43E-51	1.45E-51	267	842	FALSE
active_up	GO: Molecular Functio	GO:0140375	immune receptor activity	NA	4.14E-24	4.83E-21	4.03E-20	9.67E-21	72	163	TRUE
active_up	4	MODULE 75	Immune response.	C4:CM: Cancer Modules	2.81E-44	6.45E-42	4.78E-41	2.58E-41	180	398	FALSE
active_up	GO: Molecular Functio	GO:0019865	immunoglobulin binding	NA	1.01E-07	9.47E-06	7.89E-05	2.37E-04	17	34	FALSE
active_up	GO: Biological Process	GO:0006954	inflammatory response	NA	3.67E-60	4.87E-57	4.80E-56	3.90E-56	318	1061	TRUE
active_up	GO: Molecular Functio	GO:0005178	integrin binding	NA	3.08E-13	7.97E-11	6.64E-10	7.18E-10	58	173	FALSE
active_up	2	594	I-set domain containing|Immunoglobulin like domain containing	genenames.org	2.73E-32	7.14E-30	4.88E-29	1.43E-29	81	193	FALSE
active_up	5	int:JAK1	JAK1 interactions	NA	1.08E-10	3.14E-07	3.23E-06	1.78E-06	67	244	FALSE
active_up	Pathway	M16476	KEGG CELL ADHESION MOLECULES CAMS	KEGG Legacy Pathways	2.74E-15	1.05E-12	9.49E-12	1.26E-11	55	133	FALSE
active_up	Pathway	M4844	KEGG CHEMOKINE SIGNALING PATHWAY	KEGG Legacy Pathways	1.20E-16	6.14E-14	5.54E-13	5.53E-13	71	189	FALSE
active_up	Pathway	M9809	KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	KEGG Legacy Pathways	1.27E-19	9.74E-17	8.78E-16	5.84E-16	94	265	FALSE
active_up	3	int:KIT	KIT interactions	NA	8.85E-14	4.86E-10	5.00E-09	1.46E-09	48	125	FALSE
active_up	GO: Cellular Component	GO:0030027	lamellipodium	NA	7.23E-12	5.33E-10	4.07E-09	8.52E-09	66	234	FALSE
active_up	5	MM457	LAZARO GENETIC MOUSE MODEL HIGH GRADE SMALL CELL NEUROENDOCRINE LUNG CARCINOMA DN	M2:CGP: Chemical and Genetic Perturbations	2.42E-157	5.16E-154	5.09E-153	2.58E-153	559	1809	FALSE
active_up	GO: Biological Process	GO:0045321	leukocyte activation	NA	6.51E-80	1.73E-76	1.70E-75	6.91E-76	385	1227	FALSE
active_up	5	EFO 0004308	leukocyte count	GWAS	3.13E-28	9.49E-25	9.68E-24	4.74E-24	298	1911	FALSE
active_up	GO: Biological Process	GO:0002521	leukocyte differentiation	NA	3.27E-45	1.51E-42	1.49E-41	3.47E-41	248	841	FALSE
active_up	GO: Biological Process	GO:0002443	leukocyte mediated immunity	NA	2.92E-46	1.63E-43	1.61E-42	3.10E-42	188	535	FALSE
active_up	2	MM1335	LIU OVARIAN CANCER TUMORS AND XENOGRAFTS XDGS DN	M2:CGP: Chemical and Genetic Perturbations	0.00E+00	0.00E+00	0.00E+00	0.00E+00	766	1556	FALSE
active_up	1	M45001	LIU OVARIAN CANCER TUMORS AND XENOGRAFTS XDGS DN	C2:CGP: Chemical and Genetic Perturbations	0.00E+00	0.00E+00	0.00E+00	0.00E+00	771	1716	FALSE
active_up	1	C0023893	Liver Cirrhosis, Experimental	DisGeNET Curated	1.92E-74	2.91E-70	2.96E-69	2.91E-70	236	774	FALSE
active_up	GO: Biological Process	GO:0040011	locomotion	NA	2.31E-55	2.23E-52	2.20E-51	2.46E-51	450	1861	FALSE
active_up	3	MODULE 5	Lung genes.	C4:CM: Cancer Modules	1.66E-49	5.09E-47	3.76E-46	1.53E-46	198	434	FALSE
active_up	3	HP:0002716	Lymphadenopathy	NA	2.03E-13	3.89E-10	3.68E-09	1.47E-09	79	247	FALSE
active_up	GO: Biological Process	GO:0046649	lymphocyte activation	NA	2.14E-58	2.53E-55	2.49E-54	2.27E-54	304	1005	TRUE
active_up	3	ctd:D058185	Magnetite Nanoparticles	CTD	5.45E-56	8.31E-52	9.40E-51	2.49E-51	340	1310	FALSE
active_up	4	C0006142	Malignant neoplasm of breast	DisGeNET Curated	8.95E-31	3.39E-27	3.46E-26	1.36E-26	205	1074	FALSE
active_up	GO: Cellular Component	GO:0098857	membrane microdomain	NA	1.37E-12	1.24E-10	9.48E-10	1.61E-09	107	455	FALSE
active_up	GO: Cellular Component	GO:0045121	membrane raft	NA	2.80E-12	2.36E-10	1.80E-09	3.30E-09	106	454	FALSE
active_up	2	int:MMP2	MMP2 interactions	NA	3.07E-14	2.53E-10	2.60E-09	5.06E-10	39	86	FALSE
active_up	1	int:MMP9	MMP9 interactions	NA	1.18E-14	1.94E-10	2.00E-09	1.94E-10	34	66	FALSE
active_up	3	EFO 0005091	monocyte count	GWAS	8.47E-32	4.27E-28	4.36E-27	1.28E-27	238	1319	FALSE
active_up	Coexpression Atlas	GSM538239 500	Myeloid Cells, DC.103-11b+.Lv, CD45+ CD11c+ MHC-II + CD11b high CD103-, Liver, avg-3	Immgen.org, GSE15907	3.37E-99	2.22E-96	2.00E-95	1.55E-95	222	411	TRUE
active_up	Coexpression Atlas	GSM854271 500	Myeloid Cells, DC.103-11b+24-.Lu, MHCII+ CD11c+ CD103- CD11b+ CD24-, Lung, avg-2	Immgen.org, GSE15907	2.92E-83	7.46E-81	6.72E-80	1.34E-79	206	414	TRUE
active_up	Coexpression Atlas	GSM854276 500	Myeloid Cells, DC.11cloSer.Salm3.SI, CD45+ MHCII+ Gr1- CD11c-lo CD11b+, Small Intestine, avg-4	Immgen.org, GSE15907	2.31E-81	4.82E-79	4.35E-78	1.06E-77	190	364	FALSE
active_up	Coexpression Atlas	GSM854280 500	Myeloid Cells, DC.11cloSer.SI, CD45+ MHCII+ CD11c-lo CD11b+, Small Intestine, avg-5	Immgen.org, GSE15907	1.52E-83	4.11E-81	3.70E-80	6.98E-80	196	377	TRUE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	NA	ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation	FALSE
active_up	1	20237496	New genetic associations detected in a host response study to hepatitis B vaccine.	Pubmed	3.48E-87	1.22E-81	1.63E-80	1.22E-81	246	824	FALSE
active_up	2	ctd:C029938	nickel sulfate	CTD	7.46E-57	1.71E-52	1.93E-51	3.41E-52	390	1600	FALSE
active_up	ToppCell Atlas	846852943a8ff60f746fd49498240e25ca1c1b09	NS-control-d 0-4-Myeloid|d 0-4 / Location, Severity, dps group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	6.74E-158	2.76E-154	3.02E-153	2.20E-153	157	198	FALSE
active_up	ToppCell Atlas	496a1115071a1be6928786192de49f3adf197dfb	NS-control-d 0-4-Myeloid-Non-resident Macrophage|d 0-4 / Location, Severity, dps group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	6.82E-155	1.86E-151	2.04E-150	2.23E-150	155	197	FALSE
active_up	ToppCell Atlas	1791f1b1195ac1735ca2c1e6adf04a7f39d63ac1	NS-moderate-d 0-4-Myeloid|d 0-4 / Location, Severity, dps group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	1.89E-152	3.87E-149	4.25E-148	6.20E-148	154	198	FALSE
active_up	GO: Molecular Functio	GO:0060589	nucleoside-triphosphatase regulator activity	NA	4.22E-13	9.84E-11	8.20E-10	9.84E-10	122	514	FALSE
active_up	4	ctd:C041786	palm oil	CTD	9.00E-56	1.03E-51	1.16E-50	4.12E-51	407	1720	FALSE
active_up	Pathway	M18	PID INTEGRIN1 PATHWAY	PID Pathways	4.83E-15	1.71E-12	1.55E-11	2.23E-11	36	66	FALSE
active_up	GO: Biological Process	GO:0030335	positive regulation of cell migration	NA	2.01E-45	9.72E-43	9.57E-42	2.14E-41	222	706	FALSE
active_up	GO: Biological Process	GO:0002684	positive regulation of immune system process	NA	1.39E-71	2.96E-68	2.91E-67	1.48E-67	372	1235	FALSE
active_up	Coexpression Atlas	PP epoMEP 1000	PP epoMEP top-relative-expression-ranked 1000	PCBC	3.51E-85	1.15E-82	1.04E-81	1.62E-81	340	974	FALSE
active_up	Coexpression Atlas	PP GMP 1000	PP GMP top-relative-expression-ranked 1000	PCBC	8.52E-99	4.90E-96	4.42E-95	3.92E-95	362	983	FALSE
active_up	Coexpression Atlas	PP GMP 500	PP GMP top-relative-expression-ranked 500	PCBC	9.90E-80	1.82E-77	1.64E-76	4.56E-76	223	494	FALSE
active_up	Coexpression Atlas	PP HSC 1000	PP HSC top-relative-expression-ranked 1000	PCBC	8.22E-83	1.89E-80	1.70E-79	3.78E-79	337	977	FALSE
active_up	GO: Cellular Component	GO:0098636	protein complex involved in cell adhesion	NA	1.28E-11	7.51E-10	5.75E-09	1.50E-08	28	59	FALSE
active_up	ToppCell Atlas	dff0ca657bfb42083000e3d0125b54480b034a93	proximal-3-Hematologic|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	4.79E-150	7.47E-147	8.19E-146	1.57E-145	153	199	FALSE
active_up	ToppCell Atlas	183e388ac837585c50fed1189496167c9e61511e	proximal-Hematologic|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	4.79E-150	7.47E-147	8.19E-146	1.57E-145	153	199	FALSE
active_up	ToppCell Atlas	437e2f84b64d99928aedbab7366ff0ec91e74038	PSB-critical-LOC-Myeloid|LOC / Location, Severity, dps group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	1.81E-163	1.48E-159	1.63E-158	5.94E-159	160	198	FALSE
active_up	ToppCell Atlas	eada9bcac5c113561b806bb800cd53c6bb78e16a	PSB-critical-LOC-Myeloid-Macrophage|LOC / Location, Severity, dps group, Lineage and Cell class of Upper airway (combined)	Upper Airway and Bronchi Atlas of COVID-19 Patients	4.79E-150	7.47E-147	8.19E-146	1.57E-145	153	199	FALSE
active_up	Pathway	M27103	REACTOME ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES	Reactome Pathways	9.15E-14	1.69E-11	1.52E-10	4.22E-10	33	61	FALSE
active_up	Pathway	MM14796	REACTOME ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES	Reactome Pathways	5.79E-15	1.77E-12	1.60E-11	2.67E-11	30	48	FALSE
active_up	Pathway	M26953	REACTOME COLLAGEN DEGRADATION	Reactome Pathways	1.04E-14	2.83E-12	2.55E-11	4.80E-11	35	64	FALSE
active_up	Pathway	M631	REACTOME COLLAGEN FORMATION	Reactome Pathways	3.48E-14	7.66E-12	6.90E-11	1.61E-10	42	90	FALSE
active_up	Pathway	MM14573	REACTOME COLLAGEN FORMATION	Reactome Pathways	1.63E-14	3.77E-12	3.40E-11	7.53E-11	39	78	FALSE
active_up	Pathway	M1060	REACTOME CYTOKINE SIGNALING IN IMMUNE SYSTEM	Reactome Pathways	2.15E-19	1.42E-16	1.28E-15	9.91E-16	200	792	FALSE
active_up	Pathway	M587	REACTOME DEGRADATION OF THE EXTRACELLULAR MATRIX	Reactome Pathways	3.72E-14	7.81E-12	7.04E-11	1.72E-10	55	140	FALSE
active_up	Pathway	M610	REACTOME EXTRACELLULAR MATRIX ORGANIZATION	Reactome Pathways	1.35E-31	6.23E-28	5.61E-27	6.23E-28	122	300	FALSE
active_up	Pathway	MM14572	REACTOME EXTRACELLULAR MATRIX ORGANIZATION	Reactome Pathways	4.97E-29	1.15E-25	1.03E-24	2.29E-25	107	256	FALSE
active_up	Pathway	MM14472	REACTOME HEMOSTASIS	Reactome Pathways	6.14E-15	1.77E-12	1.60E-11	2.83E-11	144	559	FALSE
active_up	Pathway	MM14662	REACTOME IMMUNE SYSTEM	Reactome Pathways	6.83E-24	1.05E-20	9.47E-20	3.15E-20	375	1707	FALSE
active_up	Pathway	MM14661	REACTOME INNATE IMMUNE SYSTEM	Reactome Pathways	5.12E-16	2.36E-13	2.13E-12	2.36E-12	229	1011	TRUE
active_up	Pathway	M16441	REACTOME INTEGRIN CELL SURFACE INTERACTIONS	Reactome Pathways	2.11E-21	1.95E-18	1.76E-17	9.76E-18	49	85	FALSE
active_up	Pathway	MM14867	REACTOME INTEGRIN CELL SURFACE INTERACTIONS	Reactome Pathways	1.87E-22	2.16E-19	1.95E-18	8.64E-19	46	73	FALSE
active_up	Pathway	M27605	REACTOME INTERLEUKIN 10 SIGNALING	Reactome Pathways	1.18E-14	3.04E-12	2.74E-11	5.46E-11	29	46	FALSE
active_up	Pathway	M27609	REACTOME INTERLEUKIN 4 AND INTERLEUKIN 13 SIGNALING	Reactome Pathways	7.74E-16	3.25E-13	2.93E-12	3.57E-12	50	111	FALSE
active_up	Pathway	MM15330	REACTOME NEUTROPHIL DEGRANULATION	Reactome Pathways	7.54E-14	1.45E-11	1.31E-10	3.48E-10	134	522	FALSE
active_up	Pathway	M874	REACTOME SIGNALING BY INTERLEUKINS	Reactome Pathways	2.53E-18	1.46E-15	1.32E-14	1.17E-14	136	474	FALSE
active_up	GO: Biological Process	GO:0050865	regulation of cell activation	NA	1.24E-65	2.20E-62	2.16E-61	1.32E-61	279	819	TRUE
active_up	GO: Biological Process	GO:0030155	regulation of cell adhesion	NA	2.61E-55	2.31E-52	2.27E-51	2.77E-51	292	972	FALSE
active_up	GO: Biological Process	GO:0001817	regulation of cytokine production	NA	7.93E-45	3.37E-42	3.32E-41	8.42E-41	284	1038	FALSE
active_up	GO: Biological Process	GO:0050776	regulation of immune response	NA	3.50E-50	2.66E-47	2.62E-46	3.72E-46	297	1050	FALSE
active_up	GO: Biological Process	GO:0002682	regulation of immune system process	NA	7.43E-87	3.94E-83	3.88E-82	7.88E-83	507	1812	FALSE
active_up	GO: Biological Process	GO:0002694	regulation of leukocyte activation	NA	1.22E-61	1.85E-58	1.82E-57	1.30E-57	259	754	FALSE
active_up	GO: Biological Process	GO:0051249	regulation of lymphocyte activation	NA	2.30E-49	1.63E-46	1.60E-45	2.44E-45	214	634	FALSE
active_up	GO: Biological Process	GO:0032101	regulation of response to external stimulus	NA	2.02E-52	1.65E-49	1.62E-48	2.14E-48	364	1396	FALSE
active_up	ToppCell Atlas	7b6c69df943842b566a596e30bb50dbe80dccc83	renal cortex nuclei-Adult normal reference-Immune|Adult normal reference / Celltypes from Cells and Nuclei per compartment and clinical group	Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney	9.81E-151	1.78E-147	1.96E-146	3.21E-146	152	195	FALSE
active_up	ToppCell Atlas	72cd61b868d57862ec9c230ea68913d3829b0f2b	renal cortex nuclei-Adult normal reference-Immune-Myeloid-Monocytic|Adult normal reference / Celltypes from Cells and Nuclei per compartment and clinical group	Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney	4.44E-153	9.69E-150	1.06E-148	1.45E-148	154	197	FALSE
active_up	ToppCell Atlas	0523aec9713ae21e6b879aa98e07fa2576610d5f	renal cortex nuclei-Hypertensive with+without-CKD-Immune|Hypertensive with+without-CKD / Celltypes from Cells and Nuclei per compartment and clinical group	Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney	4.44E-153	9.69E-150	1.06E-148	1.45E-148	154	197	FALSE
